Date,Open,High,Low,Close,Adj Close,Volume
2021-07-01,428.8699951171875,430.6000061035156,428.79998779296875,430.42999267578125,424.39593505859375,53441000
2021-07-02,431.6700134277344,434.1000061035156,430.5199890136719,433.7200012207031,427.63983154296875,57697700
2021-07-06,433.7799987792969,434.010009765625,430.010009765625,432.92999267578125,426.8608703613281,68710400
2021-07-07,433.6600036621094,434.760009765625,431.510009765625,434.4599914550781,428.36944580078125,63549500
2021-07-08,428.7799987792969,431.7300109863281,427.5199890136719,430.9200134277344,424.87908935546875,97595200
2021-07-09,432.5299987792969,435.8399963378906,430.7099914550781,435.5199890136719,429.41461181640625,76238600
2021-07-12,435.42999267578125,437.3500061035156,434.9700012207031,437.0799865722656,430.95269775390625,52889600
2021-07-13,436.239990234375,437.8399963378906,435.30999755859375,435.5899963378906,429.4836120605469,52911300
2021-07-14,437.3999938964844,437.9200134277344,434.9100036621094,436.239990234375,430.1244812011719,64130400
2021-07-15,434.80999755859375,435.5299987792969,432.7200012207031,434.75,428.6554260253906,55126400
2021-07-16,436.010009765625,436.05999755859375,430.9200134277344,431.3399963378906,425.2931823730469,75874700
2021-07-19,426.19000244140625,431.4100036621094,421.9700012207031,424.9700012207031,419.01251220703125,147987000
2021-07-20,425.67999267578125,432.4200134277344,424.8299865722656,431.05999755859375,425.01715087890625,99608200
2021-07-21,432.3399963378906,434.70001220703125,431.010009765625,434.54998779296875,428.4581604003906,64724400
2021-07-22,434.739990234375,435.7200012207031,433.69000244140625,435.4599914550781,429.3554382324219,47878500
2021-07-23,437.5199890136719,440.29998779296875,436.7900085449219,439.94000244140625,433.7726135253906,63766600
2021-07-26,439.30999755859375,441.0299987792969,439.260009765625,441.0199890136719,434.8374938964844,43719200
2021-07-27,439.9100036621094,439.94000244140625,435.989990234375,439.010009765625,432.8556823730469,67397100
2021-07-28,439.67999267578125,440.29998779296875,437.30999755859375,438.8299865722656,432.67816162109375,52472400
2021-07-29,439.82000732421875,441.79998779296875,439.80999755859375,440.6499938964844,434.4726867675781,47435300
2021-07-30,437.9100036621094,440.05999755859375,437.7699890136719,438.510009765625,432.3627014160156,68951200
2021-08-02,440.3399963378906,440.92999267578125,437.2099914550781,437.5899963378906,431.45556640625,58783300
2021-08-03,438.44000244140625,441.2799987792969,436.1000061035156,441.1499938964844,434.9656677246094,58053900
2021-08-04,439.7799987792969,441.1199951171875,438.7300109863281,438.9800109863281,432.8260803222656,46732200
2021-08-05,440.2200012207031,441.8500061035156,439.8800048828125,441.760009765625,435.567138671875,38969700
