Date,Open,High,Low,Close,Adj Close,Volume
2021-07-01,140.49713134765625,141.0133819580078,140.12428283691406,140.38241577148438,132.04141235351562,2809661
2021-07-02,140.44932556152344,140.48757934570312,133.32696533203125,133.86233520507812,125.90872192382812,17584515
2021-07-06,133.83364868164062,134.24473571777344,131.07073974609375,132.67686462402344,124.79368591308594,8466010
2021-07-07,132.65774536132812,134.15870666503906,132.65774536132812,133.67112731933594,125.72887420654297,4246446
2021-07-08,131.72084045410156,135.09559631347656,131.6061248779297,134.55067443847656,126.55614471435547,5739820
2021-07-09,135.2294464111328,135.73614501953125,134.64627075195312,135.29637145996094,127.25753784179688,4083689
2021-07-12,135.2103271484375,135.71701049804688,133.9579315185547,134.72274780273438,126.718017578125,3496360
2021-07-13,134.72274780273438,134.72274780273438,133.48948669433594,134.11090087890625,126.14253234863281,3309858
2021-07-14,134.53155517578125,134.5602264404297,132.8202667236328,133.67112731933594,125.72887420654297,4606061
2021-07-15,133.193115234375,134.28298950195312,132.69598388671875,134.27342224121094,126.29537963867188,3807126
2021-07-16,134.7992401123047,134.7992401123047,132.49522399902344,132.7915802001953,124.90158081054688,4298328
2021-07-19,130.44932556152344,132.3996124267578,130.21987915039062,131.8546905517578,124.02034759521484,8977086
2021-07-20,136.71128845214844,138.54684448242188,132.6003875732422,133.8145294189453,125.8637466430664,14237838
2021-07-21,133.8145294189453,135.17208862304688,133.50860595703125,135.08604431152344,127.05972290039062,5024984
2021-07-22,135.43020629882812,135.5736083984375,134.2351837158203,134.52198791503906,126.52919006347656,3466653
2021-07-23,134.76100158691406,135.46844482421875,134.15870666503906,135.12428283691406,127.09568786621094,4680013
2021-07-26,135.17208862304688,136.71128845214844,134.92352294921875,136.49139404296875,128.38157653808594,4441630
2021-07-27,136.26194763183594,137.32313537597656,135.3728485107422,136.47227478027344,128.3636016845703,3281302
2021-07-28,136.72084045410156,136.806884765625,135.4110870361328,135.53536987304688,127.48235321044922,2660815
2021-07-29,136.07073974609375,136.67303466796875,135.3728485107422,135.68833923339844,127.62623596191406,2793761
2021-07-30,135.29637145996094,135.6118621826172,134.5984649658203,134.76100158691406,126.75399017333984,3698238
2021-08-02,135.2294464111328,136.76864624023438,134.82791137695312,135.2007598876953,127.16761779785156,3064257
2021-08-03,135.65965270996094,138.33651733398438,135.420654296875,137.73422241210938,129.55055236816406,4272596
2021-08-04,137.47610473632812,137.83938598632812,136.20458984375,136.48184204101562,128.37257385253906,2960285
2021-08-05,136.73995971679688,137.10325622558594,135.965576171875,136.49139404296875,128.38157653808594,2884240
2021-08-06,136.71128845214844,138.04014587402344,136.6061248779297,137.7533416748047,129.56854248046875,4002833
2021-08-09,135.9464569091797,136.2332763671875,134.7705535888672,135.03823852539062,128.47706604003906,5129689
2021-08-10,135.0,135.5736083984375,134.1682586669922,135.1625213623047,128.59530639648438,5543695
2021-08-11,135.54493713378906,136.49139404296875,135.27725219726562,135.87954711914062,129.27748107910156,4455960
2021-08-12,136.0038299560547,136.8546905517578,135.8317413330078,136.7781982421875,130.13247680664062,2184780
2021-08-13,136.3671112060547,137.26577758789062,136.1759033203125,136.88336181640625,130.23252868652344,1997965
2021-08-16,136.93116760253906,137.41873168945312,135.9751434326172,137.27532958984375,130.60545349121094,2913319
2021-08-17,136.71128845214844,136.86424255371094,134.88528442382812,136.1567840576172,129.54124450683594,3215195
2021-08-18,135.4397735595703,135.67877197265625,133.26004028320312,133.33651733398438,126.85802459716797,3672192
2021-08-19,132.5908203125,133.31739807128906,131.1759033203125,131.95028686523438,125.53913879394531,4351465
