Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,156.6699981689453,158.17999267578125,156.5399932861328,157.5399932861328,153.0467071533203,13152900.0
2021-01-05,156.9499969482422,156.9499969482422,155.66000366210938,156.3699951171875,151.91009521484375,10458100.0
2021-01-06,153.82000732421875,153.85000610351562,152.2899932861328,153.16000366210938,148.7916717529297,22827300.0
2021-01-07,151.7899932861328,152.1699981689453,151.25999450683594,151.80999755859375,147.4801788330078,14651900.0
2021-01-08,151.47999572753906,151.9600067138672,150.66000366210938,151.32000732421875,147.00413513183594,13622500.0
2021-01-11,151.0,151.2100067138672,150.49000549316406,151.07000732421875,146.7612762451172,8370700.0
2021-01-12,150.7899932861328,151.16000366210938,149.92999267578125,150.9499969482422,146.6447296142578,12186300.0
2021-01-13,151.66000366210938,153.07000732421875,151.57000732421875,152.64999389648438,148.29615783691406,12533300.0
2021-01-14,152.5800018310547,152.63999938964844,150.7899932861328,151.22000122070312,146.90696716308594,14835500.0
2021-01-15,152.19000244140625,152.36000061035156,151.47000122070312,151.82000732421875,147.48989868164062,11624700.0
2021-01-19,151.6199951171875,152.36000061035156,151.50999450683594,152.30999755859375,147.96588134765625,9575600.0
2021-01-20,151.99000549316406,152.47999572753906,151.7899932861328,152.4600067138672,148.1116180419922,5368900.0
2021-01-21,151.44000244140625,151.75,151.10000610351562,151.38999938964844,147.0721435546875,8162700.0
2021-01-22,151.85000610351562,152.00999450683594,151.4199981689453,151.8800048828125,147.54818725585938,9507200.0
2021-01-25,152.75999450683594,153.69000244140625,152.63999938964844,153.6699981689453,149.287109375,8712600.0
2021-01-26,153.10000610351562,153.60000610351562,152.9199981689453,153.3800048828125,149.00535583496094,7690300.0
2021-01-27,154.07000732421875,154.5,153.52999877929688,153.77000427246094,149.38426208496094,7895200.0
2021-01-28,153.39999389648438,153.4600067138672,152.16000366210938,152.9199981689453,148.5585174560547,10667800.0
2021-01-29,151.4199981689453,152.49000549316406,151.3000030517578,152.0,147.6647491455078,14965900.0
2021-02-01,151.66000366210938,152.36000061035156,151.49000549316406,152.0,147.83592224121094,8165500.0
2021-02-02,150.74000549316406,151.08999633789062,150.52000427246094,151.02000427246094,146.8827362060547,9177500.0
2021-02-03,150.42999267578125,150.58999633789062,149.5800018310547,149.67999267578125,145.57945251464844,9633100.0
2021-02-04,149.16000366210938,149.49000549316406,148.8000030517578,149.27999877929688,145.19039916992188,8262600.0
2021-02-05,149.10000610351562,149.57000732421875,148.02000427246094,148.02999877929688,143.9746856689453,10258900.0
2021-02-08,148.3000030517578,149.25999450683594,148.0399932861328,148.67999267578125,144.6068878173828,11574800.0
2021-02-09,149.22000122070312,149.6699981689453,148.66000366210938,148.7899932861328,144.71383666992188,5218300.0
2021-02-10,149.27999877929688,149.77999877929688,149.13999938964844,149.77999877929688,145.67672729492188,8079800.0
2021-02-11,149.67999267578125,149.7899932861328,148.75,148.9600067138672,144.8791961669922,11962700.0
2021-02-12,147.6999969482422,148.0800018310547,147.02999877929688,147.11000061035156,143.07989501953125,14088400.0
2021-02-16,145.22000122070312,145.66000366210938,144.66000366210938,144.8699951171875,140.90126037597656,17789100.0
2021-02-17,145.9499969482422,146.3800048828125,144.97999572753906,145.7899932861328,141.79600524902344,11199100.0
2021-02-18,144.61000061035156,145.60000610351562,144.32000732421875,145.1999969482422,141.22218322753906,10755300.0
2021-02-19,144.05999755859375,144.32000732421875,142.85000610351562,143.27000427246094,139.3450927734375,12741700.0
2021-02-22,143.02999877929688,143.74000549316406,141.72000122070312,142.17999267578125,138.284912109375,13203900.0
2021-02-23,141.52000427246094,142.5,141.13999938964844,141.77000427246094,137.8861541748047,12658500.0
2021-02-24,139.35000610351562,141.17999267578125,139.16000366210938,140.83999633789062,136.98162841796875,17363100.0
2021-02-25,139.52000427246094,139.9199981689453,136.61000061035156,138.5399932861328,134.74465942382812,52621700.0
2021-02-26,140.77000427246094,143.3000030517578,139.67999267578125,143.1199951171875,139.19918823242188,45423300.0
2021-03-01,140.66000366210938,141.41000366210938,140.08999633789062,141.05999755859375,137.36068725585938,22048000.0
2021-03-02,140.39999389648438,141.1300048828125,140.2899932861328,141.07000732421875,137.3704376220703,12482200.0
2021-03-03,139.3800048828125,140.14999389648438,138.75999450683594,139.5399932861328,135.88055419921875,19763700.0
2021-03-04,139.6300048828125,139.94000244140625,137.9600067138672,138.63999938964844,135.00416564941406,22366600.0
2021-03-05,138.1699981689453,139.33999633789062,137.99000549316406,138.91000366210938,135.26707458496094,20598000.0
2021-03-08,138.8300018310547,138.89999389648438,137.8300018310547,137.8300018310547,134.21539306640625,15236600.0
2021-03-09,139.27000427246094,139.82000732421875,138.97000122070312,139.74000549316406,136.07534790039062,14463400.0
2021-03-10,139.8000030517578,140.14999389648438,139.27999877929688,140.02000427246094,136.3479766845703,12387600.0
2021-03-11,139.1699981689453,139.3800048828125,138.4600067138672,139.00999450683594,135.3644561767578,14150700.0
2021-03-12,136.39999389648438,136.4600067138672,135.64999389648438,136.05999755859375,132.49183654785156,20402700.0
2021-03-15,136.49000549316406,137.08999633789062,136.41000366210938,136.86000061035156,133.27085876464844,11366500.0
2021-03-16,137.02000427246094,137.1199951171875,135.75,136.30999755859375,132.7352752685547,15567900.0
2021-03-17,135.14999389648438,135.52999877929688,134.14999389648438,135.2899932861328,131.74203491210938,27107500.0
